ts,v29_regime,v30_regime,price,drawdown_pct,rsi
2024-03-10 01:00:00+00:00,BULL,RANGE,3938.68,-1.12,58.1
2024-03-10 13:00:00+00:00,RANGE,BULL,3907.73,-1.9,41.1
2024-03-10 14:00:00+00:00,RANGE,BULL,3904.45,-1.98,40.1
2024-03-11 10:00:00+00:00,BULL,RANGE,4025.93,-0.28,66.8
2024-03-11 11:00:00+00:00,BULL,RANGE,4036.33,-0.02,67.9
2024-03-12 08:00:00+00:00,RANGE,BULL,3987.5,-2.01,43.1
2024-03-12 09:00:00+00:00,RANGE,BULL,4010.64,-1.44,48.9
2024-03-12 11:00:00+00:00,BULL,RANGE,4022.1,-1.16,51.8
2024-03-12 12:00:00+00:00,BULL,RANGE,4022.51,-1.15,51.9
2024-03-12 14:00:00+00:00,RANGE,BULL,3979.45,-2.2,41.5
2024-03-12 15:00:00+00:00,RANGE,BULL,3988.39,-1.98,44.0
2024-03-13 05:00:00+00:00,BULL,RANGE,4038.34,-0.76,58.3
2024-03-13 06:00:00+00:00,BULL,RANGE,4050.03,-0.47,60.4
2024-03-13 12:00:00+00:00,RANGE,BULL,4008.99,-1.48,47.5
2024-03-13 13:00:00+00:00,RANGE,BULL,3978.15,-2.24,41.7
2024-03-15 04:00:00+00:00,CRASH,RANGE,3670.38,-9.8,26.3
2024-03-15 05:00:00+00:00,CRASH,RANGE,3671.52,-9.77,26.5
2024-03-31 05:00:00+00:00,RECOVERY,CRASH,3604.49,-11.42,74.2
2024-03-31 06:00:00+00:00,RECOVERY,CRASH,3616.41,-11.13,76.1
2024-04-05 02:00:00+00:00,CRASH,RECOVERY,3269.35,-19.66,35.9
2024-04-05 03:00:00+00:00,CRASH,RECOVERY,3309.16,-18.68,45.7
2024-04-08 08:00:00+00:00,CORRECTION,CRASH,3595.72,-11.63,84.6
2024-04-08 09:00:00+00:00,CORRECTION,CRASH,3618.02,-11.09,85.9
2024-04-08 10:00:00+00:00,CORRECTION,CRASH,3618.69,-11.07,85.9
2024-04-08 11:00:00+00:00,CORRECTION,CRASH,3631.23,-10.76,86.6
2024-04-08 12:00:00+00:00,CORRECTION,CRASH,3642.43,-10.49,87.3
2024-04-08 13:00:00+00:00,CORRECTION,CRASH,3627.59,-10.85,81.8
2024-04-08 14:00:00+00:00,CORRECTION,CRASH,3644.25,-10.44,83.1
2024-04-08 15:00:00+00:00,CORRECTION,CRASH,3629.04,-10.82,77.8
2024-04-08 16:00:00+00:00,CORRECTION,CRASH,3658.82,-10.08,80.4
2024-04-08 17:00:00+00:00,CORRECTION,CRASH,3668.67,-9.84,81.2
2024-04-08 18:00:00+00:00,CORRECTION,CRASH,3692.15,-9.26,83.0
2024-04-08 19:00:00+00:00,CORRECTION,CRASH,3702.47,-9.01,83.7
2024-04-08 20:00:00+00:00,CORRECTION,CRASH,3689.17,-9.34,79.0
2024-04-08 21:00:00+00:00,CORRECTION,CRASH,3685.54,-9.43,77.7
2024-04-08 22:00:00+00:00,CORRECTION,CRASH,3721.47,-8.54,81.0
2024-04-08 23:00:00+00:00,CORRECTION,CRASH,3694.56,-9.21,72.4
2024-04-09 00:00:00+00:00,CORRECTION,CRASH,3694.19,-9.21,72.3
2024-04-09 01:00:00+00:00,CORRECTION,CRASH,3679.81,-9.57,67.8
2024-04-09 02:00:00+00:00,CORRECTION,CRASH,3706.24,-8.92,71.3
2024-04-09 03:00:00+00:00,CORRECTION,CRASH,3692.56,-9.25,67.2
2024-04-09 04:00:00+00:00,CORRECTION,CRASH,3696.23,-9.16,67.8
2024-04-09 05:00:00+00:00,CORRECTION,CRASH,3692.38,-9.26,66.5
2024-04-09 06:00:00+00:00,CORRECTION,CRASH,3644.11,-10.45,53.5
2024-04-09 07:00:00+00:00,CORRECTION,CRASH,3643.56,-10.46,53.4
2024-04-09 08:00:00+00:00,CORRECTION,CRASH,3630.48,-10.78,50.3
2024-04-09 09:00:00+00:00,CORRECTION,CRASH,3630.75,-10.77,50.3
2024-04-09 10:00:00+00:00,CORRECTION,CRASH,3628.36,-10.83,49.7
2024-04-09 11:00:00+00:00,CORRECTION,CRASH,3632.79,-10.72,50.9
2024-04-09 12:00:00+00:00,CORRECTION,CRASH,3630.09,-10.79,50.1
2024-04-09 13:00:00+00:00,CORRECTION,CRASH,3592.56,-11.71,40.8
2024-04-11 07:00:00+00:00,CORRECTION,CRASH,3583.38,-11.86,60.9
2024-04-11 08:00:00+00:00,CORRECTION,CRASH,3607.04,-11.28,65.1
2024-04-11 09:00:00+00:00,CORRECTION,CRASH,3578.31,-11.99,57.1
2024-04-12 11:00:00+00:00,CORRECTION,CRASH,3530.88,-11.93,51.2
2024-04-19 07:00:00+00:00,RECOVERY,CRASH,3085.4,-17.09,58.1
2024-04-19 08:00:00+00:00,RECOVERY,CRASH,3112.71,-16.36,61.3
2024-04-24 15:00:00+00:00,CRASH,RECOVERY,3173.69,-14.72,34.6
2024-04-24 16:00:00+00:00,CRASH,RECOVERY,3171.6,-14.78,34.2
2024-04-28 02:00:00+00:00,CORRECTION,CRASH,3307.97,-11.11,80.4
2024-04-28 03:00:00+00:00,CORRECTION,CRASH,3306.7,-11.15,79.8
2024-04-28 04:00:00+00:00,CORRECTION,CRASH,3299.24,-11.35,76.5
2024-04-28 05:00:00+00:00,CORRECTION,CRASH,3310.37,-11.05,78.0
2024-04-28 06:00:00+00:00,CORRECTION,CRASH,3319.28,-10.81,79.1
2024-04-28 07:00:00+00:00,CORRECTION,CRASH,3315.8,-10.9,77.4
2024-04-28 08:00:00+00:00,CORRECTION,CRASH,3309.22,-11.08,74.2
2024-04-28 09:00:00+00:00,CORRECTION,CRASH,3306.26,-11.16,72.7
2024-04-28 10:00:00+00:00,CORRECTION,CRASH,3298.22,-11.37,68.8
2024-04-28 11:00:00+00:00,CORRECTION,CRASH,3284.74,-11.74,62.6
2024-04-28 12:00:00+00:00,CORRECTION,CRASH,3285.82,-11.71,62.9
2024-04-28 13:00:00+00:00,CORRECTION,CRASH,3312.67,-10.98,69.2
2024-04-28 14:00:00+00:00,CORRECTION,CRASH,3313.3,-10.97,69.4
2024-04-28 15:00:00+00:00,CORRECTION,CRASH,3319.26,-10.81,70.6
2024-04-28 16:00:00+00:00,CORRECTION,CRASH,3319.44,-10.8,70.7
2024-04-28 17:00:00+00:00,CORRECTION,CRASH,3325.15,-10.65,72.0
2024-04-28 18:00:00+00:00,CORRECTION,CRASH,3342.87,-10.17,75.6
2024-04-28 19:00:00+00:00,CORRECTION,CRASH,3315.73,-10.9,62.3
2024-04-28 20:00:00+00:00,CORRECTION,CRASH,3310.39,-11.05,60.1
2024-04-28 21:00:00+00:00,CORRECTION,CRASH,3304.86,-11.19,57.8
2024-04-28 22:00:00+00:00,CORRECTION,CRASH,3289.84,-11.6,51.9
2024-04-29 00:00:00+00:00,CORRECTION,CRASH,3281.34,-11.83,49.5
2024-04-29 01:00:00+00:00,CORRECTION,CRASH,3275.34,-11.99,47.7
2024-05-13 07:00:00+00:00,CORRECTION,CRASH,2952.46,-11.68,60.8
2024-05-13 08:00:00+00:00,RECOVERY,CRASH,2971.7,-11.1,65.1
2024-05-13 09:00:00+00:00,RECOVERY,CRASH,2984.38,-10.72,67.5
2024-05-16 20:00:00+00:00,CRASH,RECOVERY,2938.09,-12.11,36.5
2024-05-16 21:00:00+00:00,CRASH,RECOVERY,2941.26,-12.01,38.1
2024-05-16 23:00:00+00:00,CORRECTION,CRASH,2945.11,-11.9,40.5
2024-05-17 00:00:00+00:00,CORRECTION,CRASH,2953.17,-11.66,44.6
2024-05-17 01:00:00+00:00,CORRECTION,CRASH,2945.87,-11.88,41.8
2024-05-17 02:00:00+00:00,CORRECTION,CRASH,2950.63,-11.73,44.3
2024-05-17 03:00:00+00:00,CORRECTION,CRASH,2950.62,-11.73,44.3
2024-05-17 04:00:00+00:00,CORRECTION,CRASH,2946.04,-11.87,42.2
2024-05-17 05:00:00+00:00,CORRECTION,CRASH,2947.58,-11.82,43.2
2024-05-17 06:00:00+00:00,CORRECTION,CRASH,2960.84,-11.43,50.6
2024-05-17 07:00:00+00:00,CORRECTION,CRASH,3025.27,-9.5,70.7
2024-05-17 08:00:00+00:00,CORRECTION,CRASH,3028.61,-9.4,71.3
2024-05-17 09:00:00+00:00,CORRECTION,CRASH,3028.34,-9.41,71.2
2024-05-17 10:00:00+00:00,CORRECTION,CRASH,3037.28,-9.14,73.0
2024-05-17 11:00:00+00:00,CORRECTION,CRASH,3030.9,-9.33,69.6
2024-05-17 12:00:00+00:00,CORRECTION,CRASH,3079.78,-7.87,78.1
2024-05-17 13:00:00+00:00,CORRECTION,CRASH,3060.13,-8.46,69.7
2024-05-17 14:00:00+00:00,CORRECTION,CRASH,3093.29,-7.47,74.6
2024-05-17 15:00:00+00:00,CORRECTION,CRASH,3113.8,-6.85,77.1
2024-05-19 18:00:00+00:00,CORRECTION,CRASH,3072.09,-8.1,37.2
2024-05-19 19:00:00+00:00,CORRECTION,CRASH,3065.25,-8.3,34.7
2024-05-19 20:00:00+00:00,CORRECTION,CRASH,3074.84,-8.02,40.8
2024-05-19 21:00:00+00:00,CORRECTION,CRASH,3070.25,-8.16,38.9
2024-05-19 22:00:00+00:00,CORRECTION,CRASH,3076.62,-7.96,42.8
2024-05-19 23:00:00+00:00,CORRECTION,CRASH,3070.9,-8.14,40.3
2024-05-20 00:00:00+00:00,CORRECTION,CRASH,3079.49,-7.88,45.5
2024-05-20 01:00:00+00:00,CORRECTION,CRASH,3078.99,-7.89,45.2
2024-06-02 00:00:00+00:00,RECOVERY,CORRECTION,3831.88,-3.23,66.9
2024-06-02 01:00:00+00:00,RECOVERY,CORRECTION,3820.86,-3.51,60.7
2024-06-09 00:00:00+00:00,RANGE,RECOVERY,3680.91,-7.05,40.4
2024-06-09 01:00:00+00:00,RANGE,RECOVERY,3682.0,-7.02,41.2
2024-06-11 15:00:00+00:00,CRASH,RANGE,3446.77,-12.96,14.0
2024-06-11 16:00:00+00:00,CRASH,RANGE,3451.17,-12.85,16.0
2024-06-11 18:00:00+00:00,CORRECTION,CRASH,3488.8,-11.9,31.3
2024-06-11 19:00:00+00:00,CORRECTION,CRASH,3496.66,-11.7,34.1
2024-06-11 20:00:00+00:00,CORRECTION,CRASH,3487.03,-11.94,32.4
2024-06-11 21:00:00+00:00,CORRECTION,CRASH,3501.08,-11.59,37.4
2024-06-11 22:00:00+00:00,CORRECTION,CRASH,3500.38,-11.61,37.3
2024-06-11 23:00:00+00:00,CORRECTION,CRASH,3497.31,-11.68,36.6
2024-06-12 00:00:00+00:00,CORRECTION,CRASH,3492.74,-11.8,35.5
2024-06-12 02:00:00+00:00,CORRECTION,CRASH,3497.53,-11.68,39.5
2024-06-12 03:00:00+00:00,CORRECTION,CRASH,3509.07,-11.39,43.8
2024-06-12 04:00:00+00:00,CORRECTION,CRASH,3520.45,-11.1,47.7
2024-06-12 05:00:00+00:00,CORRECTION,CRASH,3508.19,-11.41,44.2
2024-06-12 06:00:00+00:00,CORRECTION,CRASH,3515.42,-11.23,46.7
2024-06-12 07:00:00+00:00,CORRECTION,CRASH,3525.92,-10.96,50.2
2024-06-12 08:00:00+00:00,CORRECTION,CRASH,3520.09,-11.11,48.3
2024-06-12 09:00:00+00:00,CORRECTION,CRASH,3537.58,-10.67,54.0
2024-06-12 10:00:00+00:00,CORRECTION,CRASH,3543.32,-10.52,55.7
2024-06-12 11:00:00+00:00,CORRECTION,CRASH,3531.63,-10.82,51.5
2024-06-12 12:00:00+00:00,CORRECTION,CRASH,3638.09,-8.13,72.2
2024-06-12 13:00:00+00:00,CORRECTION,CRASH,3615.49,-8.7,65.8
2024-06-12 14:00:00+00:00,CORRECTION,CRASH,3635.7,-8.19,68.5
2024-06-12 15:00:00+00:00,CORRECTION,CRASH,3618.58,-8.62,63.9
2024-06-12 16:00:00+00:00,CORRECTION,CRASH,3616.32,-8.68,63.3
2024-06-12 17:00:00+00:00,CORRECTION,CRASH,3622.23,-8.53,64.2
2024-06-12 18:00:00+00:00,CORRECTION,CRASH,3566.69,-9.93,50.9
2024-06-12 19:00:00+00:00,CORRECTION,CRASH,3529.55,-10.87,44.3
2024-06-12 20:00:00+00:00,CORRECTION,CRASH,3554.3,-10.24,49.0
2024-06-12 21:00:00+00:00,CORRECTION,CRASH,3564.99,-9.97,51.0
2024-06-12 22:00:00+00:00,CORRECTION,CRASH,3570.15,-9.84,51.9
2024-06-12 23:00:00+00:00,CORRECTION,CRASH,3559.14,-10.12,49.7
2024-06-13 00:00:00+00:00,CORRECTION,CRASH,3557.0,-10.18,49.3
2024-06-13 01:00:00+00:00,CORRECTION,CRASH,3538.96,-10.63,45.6
2024-06-13 02:00:00+00:00,CORRECTION,CRASH,3511.92,-11.31,40.7
2024-06-13 03:00:00+00:00,CORRECTION,CRASH,3501.43,-11.58,38.9
2024-06-13 04:00:00+00:00,CORRECTION,CRASH,3494.0,-11.77,37.7
2024-06-13 05:00:00+00:00,CORRECTION,CRASH,3509.04,-11.39,41.7
2024-06-13 06:00:00+00:00,CORRECTION,CRASH,3492.17,-11.81,38.7
2024-06-13 07:00:00+00:00,CORRECTION,CRASH,3507.29,-11.43,42.7
2024-06-13 08:00:00+00:00,CORRECTION,CRASH,3503.16,-11.54,41.9
2024-06-13 09:00:00+00:00,CORRECTION,CRASH,3489.07,-11.89,39.2
2024-06-13 10:00:00+00:00,CORRECTION,CRASH,3502.22,-11.56,42.9
2024-06-13 11:00:00+00:00,CORRECTION,CRASH,3496.49,-11.7,41.7
2024-06-13 12:00:00+00:00,CORRECTION,CRASH,3494.07,-11.77,41.2
2024-06-13 13:00:00+00:00,CORRECTION,CRASH,3499.7,-11.62,43.0
2024-06-13 14:00:00+00:00,CORRECTION,CRASH,3507.08,-11.44,45.3
2024-06-14 01:00:00+00:00,CORRECTION,CRASH,3485.41,-11.98,46.8
2024-06-14 02:00:00+00:00,CORRECTION,CRASH,3502.83,-11.54,52.0
2024-06-14 03:00:00+00:00,CORRECTION,CRASH,3489.23,-11.89,48.1
2024-06-14 04:00:00+00:00,CORRECTION,CRASH,3494.56,-11.75,49.7
2024-06-14 05:00:00+00:00,CORRECTION,CRASH,3519.89,-11.11,56.6
2024-06-14 06:00:00+00:00,CORRECTION,CRASH,3515.74,-11.22,55.3
2024-06-14 07:00:00+00:00,CORRECTION,CRASH,3513.53,-11.27,54.5
2024-06-14 08:00:00+00:00,CORRECTION,CRASH,3519.4,-11.13,56.2
2024-06-14 09:00:00+00:00,CORRECTION,CRASH,3510.85,-11.34,53.1
2024-06-14 10:00:00+00:00,CORRECTION,CRASH,3509.38,-11.38,52.6
2024-06-14 11:00:00+00:00,CORRECTION,CRASH,3513.24,-11.28,53.9
2024-06-14 12:00:00+00:00,CORRECTION,CRASH,3510.82,-11.34,52.9
2024-06-14 13:00:00+00:00,CORRECTION,CRASH,3505.48,-11.48,50.7
2024-06-14 14:00:00+00:00,CORRECTION,CRASH,3487.44,-11.93,44.1
2024-06-14 21:00:00+00:00,CORRECTION,CRASH,3501.71,-11.57,56.3
2024-06-15 00:00:00+00:00,CORRECTION,CRASH,3490.47,-11.86,53.8
2024-06-15 03:00:00+00:00,CORRECTION,CRASH,3501.8,-11.57,55.9
2024-06-15 04:00:00+00:00,CORRECTION,CRASH,3506.88,-11.44,56.9
2024-06-15 05:00:00+00:00,CORRECTION,CRASH,3524.29,-11.0,60.3
2024-06-15 06:00:00+00:00,CORRECTION,CRASH,3536.94,-10.68,62.6
2024-06-15 07:00:00+00:00,CORRECTION,CRASH,3526.91,-10.94,59.6
2024-06-15 08:00:00+00:00,CORRECTION,CRASH,3531.94,-10.81,60.6
2024-06-15 09:00:00+00:00,CORRECTION,CRASH,3529.26,-10.88,59.8
2024-06-15 10:00:00+00:00,CORRECTION,CRASH,3535.74,-10.71,61.2
2024-06-15 11:00:00+00:00,CORRECTION,CRASH,3536.34,-10.7,61.3
2024-06-15 12:00:00+00:00,CORRECTION,CRASH,3561.76,-10.06,66.7
2024-06-15 13:00:00+00:00,CORRECTION,CRASH,3566.83,-9.93,67.6
2024-06-15 14:00:00+00:00,CORRECTION,CRASH,3555.96,-10.2,63.4
2024-06-15 15:00:00+00:00,CORRECTION,CRASH,3563.86,-10.0,65.1
2024-06-15 16:00:00+00:00,CORRECTION,CRASH,3555.11,-10.22,61.7
2024-06-15 17:00:00+00:00,CORRECTION,CRASH,3568.76,-9.88,64.8
2024-06-15 18:00:00+00:00,CORRECTION,CRASH,3559.44,-10.11,61.2
2024-06-15 19:00:00+00:00,CORRECTION,CRASH,3556.56,-10.19,60.0
2024-06-15 20:00:00+00:00,CORRECTION,CRASH,3552.2,-10.3,58.3
2024-06-15 21:00:00+00:00,CORRECTION,CRASH,3558.15,-10.15,60.0
2024-06-15 22:00:00+00:00,CORRECTION,CRASH,3568.59,-9.88,62.9
2024-06-15 23:00:00+00:00,CORRECTION,CRASH,3566.69,-9.93,62.0
2024-06-16 00:00:00+00:00,CORRECTION,CRASH,3556.43,-10.19,57.4
2024-06-16 01:00:00+00:00,CORRECTION,CRASH,3565.99,-9.95,60.3
2024-06-16 02:00:00+00:00,CORRECTION,CRASH,3559.31,-10.12,57.3
2024-06-16 03:00:00+00:00,CORRECTION,CRASH,3552.51,-10.29,54.4
2024-06-16 04:00:00+00:00,CORRECTION,CRASH,3552.0,-10.3,54.1
2024-06-16 05:00:00+00:00,CORRECTION,CRASH,3565.78,-9.95,59.1
2024-06-16 06:00:00+00:00,CORRECTION,CRASH,3567.59,-9.91,59.7
2024-06-16 07:00:00+00:00,CORRECTION,CRASH,3558.78,-10.13,55.3
2024-06-16 08:00:00+00:00,CORRECTION,CRASH,3551.15,-10.32,51.8
2024-06-16 09:00:00+00:00,CORRECTION,CRASH,3551.05,-10.33,51.8
2024-06-16 10:00:00+00:00,CORRECTION,CRASH,3566.42,-9.94,58.0
2024-06-16 11:00:00+00:00,CORRECTION,CRASH,3552.76,-10.28,51.6
2024-06-16 12:00:00+00:00,CORRECTION,CRASH,3561.27,-10.07,55.0
2024-06-16 13:00:00+00:00,CORRECTION,CRASH,3590.78,-9.32,64.2
2024-06-16 14:00:00+00:00,CORRECTION,CRASH,3577.07,-9.67,58.2
2024-06-16 15:00:00+00:00,CORRECTION,CRASH,3589.52,-9.35,61.7
2024-06-16 16:00:00+00:00,CORRECTION,CRASH,3593.24,-9.26,62.7
2024-06-16 17:00:00+00:00,CORRECTION,CRASH,3589.58,-9.35,61.0
2024-06-16 18:00:00+00:00,CORRECTION,CRASH,3594.86,-9.22,62.6
2024-06-16 19:00:00+00:00,CORRECTION,CRASH,3595.91,-9.19,62.9
2024-06-16 20:00:00+00:00,CORRECTION,CRASH,3598.78,-9.12,63.8
2024-06-16 21:00:00+00:00,CORRECTION,CRASH,3593.71,-9.25,61.0
2024-06-16 22:00:00+00:00,CORRECTION,CRASH,3626.2,-8.43,70.1
2024-06-16 23:00:00+00:00,CORRECTION,CRASH,3622.1,-8.53,68.0
2024-06-17 00:00:00+00:00,CORRECTION,CRASH,3616.61,-8.67,65.1
2024-06-17 01:00:00+00:00,CORRECTION,CRASH,3609.04,-8.86,61.2
2024-06-17 02:00:00+00:00,CORRECTION,CRASH,3592.85,-9.27,53.8
2024-06-17 03:00:00+00:00,CORRECTION,CRASH,3579.83,-9.6,48.7
2024-06-17 04:00:00+00:00,CORRECTION,CRASH,3587.65,-9.4,51.7
2024-06-17 05:00:00+00:00,CORRECTION,CRASH,3571.64,-9.81,45.8
2024-06-17 06:00:00+00:00,CORRECTION,CRASH,3549.84,-10.36,39.3
2024-06-17 07:00:00+00:00,CORRECTION,CRASH,3550.66,-10.34,39.7
2024-06-17 08:00:00+00:00,CORRECTION,CRASH,3541.13,-10.58,37.0
2024-06-17 09:00:00+00:00,CORRECTION,CRASH,3509.58,-11.37,29.9
2024-06-17 10:00:00+00:00,CORRECTION,CRASH,3516.08,-11.21,32.8
2024-06-17 11:00:00+00:00,CORRECTION,CRASH,3524.43,-11.0,36.4
2024-06-17 12:00:00+00:00,CORRECTION,CRASH,3519.4,-11.13,35.1
2024-06-17 13:00:00+00:00,CORRECTION,CRASH,3491.26,-11.84,29.2
2024-06-17 14:00:00+00:00,CORRECTION,CRASH,3522.39,-11.05,41.1
2024-06-17 15:00:00+00:00,CORRECTION,CRASH,3494.98,-11.74,35.4
2024-06-17 16:00:00+00:00,CORRECTION,CRASH,3523.22,-11.03,43.9
2024-06-17 17:00:00+00:00,CORRECTION,CRASH,3552.19,-10.3,51.1
2024-06-17 18:00:00+00:00,CORRECTION,CRASH,3558.82,-10.13,52.6
2024-06-17 19:00:00+00:00,CORRECTION,CRASH,3551.26,-10.32,50.7
2024-06-17 20:00:00+00:00,CORRECTION,CRASH,3513.22,-11.28,42.4
2024-06-17 21:00:00+00:00,CORRECTION,CRASH,3522.75,-11.04,44.8
2024-06-17 22:00:00+00:00,CORRECTION,CRASH,3522.18,-11.06,44.7
2024-06-17 23:00:00+00:00,CORRECTION,CRASH,3509.55,-11.37,42.0
2024-06-19 00:00:00+00:00,CORRECTION,CRASH,3492.32,-11.81,60.2
2024-06-19 01:00:00+00:00,CORRECTION,CRASH,3516.13,-11.21,65.0
2024-06-19 02:00:00+00:00,CORRECTION,CRASH,3538.69,-10.64,68.9
2024-06-19 03:00:00+00:00,CORRECTION,CRASH,3565.43,-9.96,72.7
2024-06-19 04:00:00+00:00,CORRECTION,CRASH,3560.13,-10.1,70.8
2024-06-19 05:00:00+00:00,CORRECTION,CRASH,3549.81,-10.36,67.2
2024-06-19 06:00:00+00:00,CORRECTION,CRASH,3561.07,-10.07,69.1
2024-06-19 07:00:00+00:00,CORRECTION,CRASH,3543.01,-10.53,62.9
2024-06-19 08:00:00+00:00,CORRECTION,CRASH,3530.99,-10.83,59.2
2024-06-19 09:00:00+00:00,CORRECTION,CRASH,3532.51,-10.79,59.5
2024-06-19 10:00:00+00:00,CORRECTION,CRASH,3558.71,-10.13,64.8
2024-06-19 11:00:00+00:00,CORRECTION,CRASH,3535.45,-10.72,57.6
2024-06-19 12:00:00+00:00,CORRECTION,CRASH,3544.94,-10.48,59.6
2024-06-19 13:00:00+00:00,CORRECTION,CRASH,3538.94,-10.63,57.7
2024-06-19 14:00:00+00:00,CORRECTION,CRASH,3518.87,-11.14,52.0
2024-06-19 15:00:00+00:00,CORRECTION,CRASH,3527.45,-10.92,54.1
2024-06-19 16:00:00+00:00,CORRECTION,CRASH,3545.07,-10.48,58.2
2024-06-19 17:00:00+00:00,CORRECTION,CRASH,3559.75,-10.11,61.2
2024-06-19 18:00:00+00:00,CORRECTION,CRASH,3552.72,-10.28,59.0
2024-06-19 19:00:00+00:00,CORRECTION,CRASH,3544.67,-10.49,56.5
2024-06-19 20:00:00+00:00,CORRECTION,CRASH,3551.7,-10.31,58.2
2024-06-19 21:00:00+00:00,CORRECTION,CRASH,3568.45,-9.89,62.0
2024-06-19 22:00:00+00:00,CORRECTION,CRASH,3555.79,-10.21,57.7
2024-06-19 23:00:00+00:00,CORRECTION,CRASH,3559.14,-10.12,58.5
2024-06-20 00:00:00+00:00,CORRECTION,CRASH,3562.16,-10.05,59.3
2024-06-20 01:00:00+00:00,CORRECTION,CRASH,3558.55,-10.14,57.9
2024-06-20 02:00:00+00:00,CORRECTION,CRASH,3550.98,-10.33,55.0
2024-06-20 03:00:00+00:00,CORRECTION,CRASH,3552.3,-10.29,55.4
2024-06-20 04:00:00+00:00,CORRECTION,CRASH,3569.15,-9.87,60.5
2024-06-20 05:00:00+00:00,CORRECTION,CRASH,3579.27,-9.61,63.1
2024-06-20 06:00:00+00:00,CORRECTION,CRASH,3578.8,-9.63,62.9
2024-06-20 07:00:00+00:00,CORRECTION,CRASH,3606.29,-8.93,69.4
2024-06-20 08:00:00+00:00,CORRECTION,CRASH,3585.6,-9.45,60.8
2024-06-20 09:00:00+00:00,CORRECTION,CRASH,3579.21,-9.61,58.4
2024-06-20 10:00:00+00:00,CORRECTION,CRASH,3603.02,-9.01,64.1
2024-06-20 11:00:00+00:00,CORRECTION,CRASH,3597.73,-9.15,62.0
2024-06-20 12:00:00+00:00,CORRECTION,CRASH,3588.54,-9.38,58.6
2024-06-20 13:00:00+00:00,CORRECTION,CRASH,3530.16,-10.85,42.3
2024-06-20 14:00:00+00:00,CORRECTION,CRASH,3519.43,-11.12,40.1
2024-06-20 15:00:00+00:00,CORRECTION,CRASH,3503.94,-11.52,37.1
2024-06-20 16:00:00+00:00,CORRECTION,CRASH,3513.39,-11.28,40.0
2024-06-20 17:00:00+00:00,CORRECTION,CRASH,3519.9,-11.11,42.0
2024-06-20 18:00:00+00:00,CORRECTION,CRASH,3524.21,-11.0,43.4
2024-06-20 19:00:00+00:00,CORRECTION,CRASH,3534.35,-10.75,46.6
2024-06-20 20:00:00+00:00,CORRECTION,CRASH,3523.77,-11.02,43.8
2024-06-20 21:00:00+00:00,CORRECTION,CRASH,3514.29,-11.25,41.4
2024-06-20 22:00:00+00:00,CORRECTION,CRASH,3517.5,-11.17,42.6
2024-06-20 23:00:00+00:00,CORRECTION,CRASH,3510.73,-11.34,40.8
2024-06-21 00:00:00+00:00,CORRECTION,CRASH,3498.15,-11.66,37.6
2024-06-21 01:00:00+00:00,CORRECTION,CRASH,3524.8,-10.99,47.0
2024-06-21 02:00:00+00:00,CORRECTION,CRASH,3506.17,-11.46,42.2
2024-06-21 03:00:00+00:00,CORRECTION,CRASH,3499.36,-11.63,40.6
2024-06-21 04:00:00+00:00,CORRECTION,CRASH,3515.19,-11.23,45.8
2024-06-21 05:00:00+00:00,CORRECTION,CRASH,3516.37,-11.2,46.2
2024-06-21 06:00:00+00:00,CORRECTION,CRASH,3510.24,-11.36,44.5
2024-06-21 09:00:00+00:00,CORRECTION,CRASH,3510.23,-11.36,48.2
2024-06-21 10:00:00+00:00,CORRECTION,CRASH,3494.31,-11.76,44.9
2024-06-21 11:00:00+00:00,CORRECTION,CRASH,3500.72,-11.6,46.5
2024-06-21 12:00:00+00:00,CORRECTION,CRASH,3493.37,-11.78,44.9
2024-06-21 14:00:00+00:00,CORRECTION,CRASH,3511.82,-11.32,50.2
2024-06-21 15:00:00+00:00,CORRECTION,CRASH,3490.25,-11.86,45.8
2024-06-21 16:00:00+00:00,CORRECTION,CRASH,3486.3,-11.96,45.0
2024-06-21 18:00:00+00:00,CORRECTION,CRASH,3520.02,-11.11,52.9
2024-06-21 19:00:00+00:00,CORRECTION,CRASH,3535.06,-10.73,55.7
2024-06-21 20:00:00+00:00,CORRECTION,CRASH,3520.82,-11.09,52.5
2024-06-21 21:00:00+00:00,CORRECTION,CRASH,3515.91,-11.21,51.4
2024-06-21 22:00:00+00:00,CORRECTION,CRASH,3521.48,-11.07,52.6
2024-06-21 23:00:00+00:00,CORRECTION,CRASH,3517.19,-11.18,51.6
2024-06-22 00:00:00+00:00,CORRECTION,CRASH,3500.0,-11.62,47.4
2024-06-22 01:00:00+00:00,CORRECTION,CRASH,3501.33,-11.58,47.7
2024-06-22 02:00:00+00:00,CORRECTION,CRASH,3503.55,-11.53,48.4
2024-06-22 03:00:00+00:00,CORRECTION,CRASH,3505.29,-11.48,48.9
2024-06-22 04:00:00+00:00,CORRECTION,CRASH,3507.11,-11.44,49.4
2024-06-22 05:00:00+00:00,CORRECTION,CRASH,3506.78,-11.44,49.3
2024-06-22 06:00:00+00:00,CORRECTION,CRASH,3500.99,-11.59,47.4
2024-06-22 07:00:00+00:00,CORRECTION,CRASH,3492.25,-11.81,44.6
2024-06-22 09:00:00+00:00,CORRECTION,CRASH,3490.7,-11.85,44.9
2024-06-22 10:00:00+00:00,CORRECTION,CRASH,3495.16,-11.74,46.7
2024-06-22 11:00:00+00:00,CORRECTION,CRASH,3491.51,-11.83,45.4
